branchId,departmentId,serviceType,sameDepartmentPeopleAhead,dayOfWeek,hourOfDay,actualWaitMinutes
651b2c3e,deptA,walk-in,2,5,20,49.12
651b2c3d,deptA,walk-in,10,1,16,106.24
651b2c3f,deptB,walk-in,20,3,17,434.55
651b2c3e,deptB,online,9,5,13,169.51
651b2c3e,deptC,kiosk,3,5,9,40.00
651b2c3e,deptA,kiosk,8,5,10,121.64
651b2c3f,deptC,online,6,1,13,47.49
651b2c3d,deptB,online,14,2,10,203.59
651b2c3d,deptB,online,13,3,14,196.56
651b2c3f,deptC,kiosk,22,6,12,249.42
651b2c3e,deptA,walk-in,2,4,8,46.39
651b2c3d,deptA,online,18,1,11,187.37
651b2c3f,deptB,walk-in,15,5,14,248.89
651b2c3d,deptB,online,0,5,16,10.85
651b2c3d,deptA,walk-in,9,6,13,119.23
651b2c3d,deptA,kiosk,20,5,18,276.52
651b2c3d,deptA,walk-in,12,4,10,147.15
651b2c3e,deptA,kiosk,9,1,11,143.14
651b2c3f,deptC,walk-in,14,0,11,149.24
651b2c3f,deptB,walk-in,7,5,9,116.32
651b2c3e,deptC,kiosk,8,1,11,110.34
651b2c3f,deptC,walk-in,13,2,8,106.34
651b2c3d,deptC,kiosk,7,5,9,65.50
651b2c3d,deptC,walk-in,14,0,15,167.17
651b2c3d,deptC,online,11,3,19,101.09
651b2c3e,deptA,online,13,4,16,164.13
651b2c3e,deptB,walk-in,1,0,13,58.73
651b2c3e,deptA,walk-in,11,4,10,193.34
651b2c3e,deptC,walk-in,25,4,11,454.04
651b2c3e,deptC,kiosk,19,3,12,211.11
651b2c3e,deptA,online,11,6,15,117.35
651b2c3f,deptC,kiosk,9,6,8,84.45
651b2c3f,deptC,kiosk,4,2,13,39.20
651b2c3d,deptC,online,9,6,13,107.74
651b2c3d,deptC,kiosk,11,0,11,143.94
651b2c3d,deptB,walk-in,17,5,12,350.53
651b2c3f,deptB,walk-in,6,6,17,127.18
651b2c3f,deptC,walk-in,14,5,8,112.36
651b2c3e,deptB,online,1,2,13,32.01
651b2c3d,deptB,kiosk,12,4,19,247.70
651b2c3e,deptB,walk-in,17,1,11,511.66
651b2c3e,deptB,online,7,1,11,175.12
651b2c3e,deptB,online,8,6,14,139.53
651b2c3f,deptB,walk-in,15,3,16,216.39
651b2c3e,deptC,kiosk,14,0,15,183.55
651b2c3f,deptC,online,14,5,12,96.56
651b2c3f,deptC,walk-in,16,2,19,113.22
651b2c3d,deptC,kiosk,5,0,8,63.46
651b2c3f,deptB,online,16,2,10,173.61
651b2c3f,deptC,kiosk,0,2,8,6.21
651b2c3f,deptA,walk-in,2,4,15,29.20
651b2c3e,deptA,kiosk,11,0,20,144.60
651b2c3f,deptC,kiosk,20,5,19,166.08
651b2c3f,deptA,online,7,4,17,79.32
651b2c3e,deptB,kiosk,19,2,12,351.74
651b2c3d,deptB,kiosk,7,2,13,180.73
651b2c3e,deptA,online,5,0,11,79.77
651b2c3d,deptB,online,0,6,16,12.81
651b2c3f,deptA,kiosk,1,2,20,14.04
651b2c3d,deptA,walk-in,7,0,20,123.76
651b2c3f,deptA,online,6,5,9,36.11
651b2c3d,deptA,kiosk,11,4,17,151.59
651b2c3d,deptC,walk-in,12,4,12,144.47
651b2c3d,deptA,kiosk,7,0,18,129.03
651b2c3d,deptC,online,5,6,16,40.91
651b2c3d,deptA,online,0,3,16,8.16
651b2c3f,deptB,online,7,3,9,91.02
651b2c3e,deptB,kiosk,11,3,8,183.96
651b2c3d,deptC,online,15,6,10,121.29
651b2c3d,deptC,kiosk,17,6,17,211.21
651b2c3f,deptA,walk-in,7,6,20,67.44
651b2c3e,deptC,online,2,6,9,31.24
651b2c3e,deptA,walk-in,15,6,15,289.58
651b2c3e,deptA,kiosk,18,3,10,255.12
651b2c3d,deptA,walk-in,8,0,10,129.19
651b2c3e,deptA,walk-in,7,3,15,117.00
651b2c3f,deptC,kiosk,23,4,10,134.52
651b2c3d,deptA,walk-in,5,2,17,86.10
651b2c3f,deptB,walk-in,12,2,17,248.88
651b2c3f,deptA,walk-in,0,1,16,12.59
651b2c3d,deptB,walk-in,15,1,13,438.59
651b2c3d,deptC,online,12,0,17,125.48
651b2c3d,deptC,walk-in,7,3,18,82.44
651b2c3f,deptA,online,3,0,20,26.28
651b2c3f,deptC,kiosk,7,5,19,87.97
651b2c3f,deptB,kiosk,7,1,20,93.63
651b2c3d,deptB,online,8,3,14,103.63
651b2c3e,deptB,online,7,1,20,118.66
651b2c3e,deptB,walk-in,4,0,8,106.00
651b2c3e,deptA,kiosk,3,5,9,50.29
651b2c3e,deptB,online,14,2,8,255.50
651b2c3e,deptB,walk-in,11,1,9,287.94
651b2c3d,deptA,walk-in,22,5,11,379.68
651b2c3e,deptB,kiosk,16,4,12,416.41
651b2c3f,deptC,walk-in,9,0,9,99.78
651b2c3f,deptA,online,10,4,18,88.28
651b2c3f,deptC,kiosk,17,2,12,143.33
651b2c3d,deptB,walk-in,6,4,17,144.79
651b2c3f,deptA,online,4,6,17,58.54
651b2c3f,deptA,online,11,2,20,103.24
651b2c3d,deptB,walk-in,2,3,8,44.90
651b2c3e,deptC,kiosk,18,4,18,275.96
651b2c3f,deptC,online,11,4,11,63.53
651b2c3e,deptB,walk-in,9,2,14,232.59
651b2c3f,deptB,walk-in,0,3,13,17.92
651b2c3f,deptB,kiosk,9,5,18,161.07
651b2c3d,deptB,kiosk,6,1,20,88.94
651b2c3d,deptA,kiosk,14,4,17,199.76
651b2c3f,deptA,online,1,1,13,15.46
651b2c3d,deptC,walk-in,14,2,8,152.51
651b2c3e,deptB,online,8,6,13,226.73
651b2c3d,deptA,walk-in,15,6,9,258.40
651b2c3f,deptC,kiosk,6,0,13,77.29
651b2c3d,deptA,kiosk,6,0,14,84.15
651b2c3e,deptB,kiosk,6,3,16,131.83
651b2c3e,deptC,online,8,1,8,84.72
651b2c3d,deptC,online,12,3,13,108.60
651b2c3d,deptC,walk-in,5,0,14,82.73
651b2c3e,deptB,kiosk,16,3,11,450.82
651b2c3f,deptC,online,5,3,15,32.81
651b2c3e,deptB,online,20,3,18,440.19
651b2c3f,deptC,kiosk,2,1,16,22.41
651b2c3e,deptC,walk-in,3,5,20,37.51
651b2c3d,deptC,kiosk,15,5,15,97.09
651b2c3f,deptA,online,4,6,14,47.74
651b2c3d,deptB,online,13,4,13,176.95
651b2c3f,deptC,online,10,5,19,76.59
651b2c3d,deptB,online,11,5,19,172.61
651b2c3f,deptA,walk-in,1,3,14,19.72
651b2c3e,deptC,online,8,2,11,92.82
651b2c3f,deptC,kiosk,1,2,20,12.73
651b2c3f,deptB,online,7,0,14,89.32
651b2c3d,deptC,kiosk,5,6,15,49.31
651b2c3d,deptC,online,20,0,12,243.88
651b2c3d,deptC,walk-in,22,1,18,293.09
651b2c3e,deptA,kiosk,5,5,13,79.65
651b2c3e,deptB,kiosk,1,6,13,41.22
651b2c3f,deptC,walk-in,0,6,15,9.18
651b2c3e,deptB,kiosk,22,5,12,592.71
651b2c3f,deptB,walk-in,3,2,15,73.02
651b2c3e,deptB,online,12,4,17,260.75
651b2c3e,deptB,kiosk,7,1,14,173.45
651b2c3e,deptC,kiosk,9,4,12,146.63
651b2c3d,deptC,kiosk,1,1,8,15.70
651b2c3d,deptB,walk-in,9,5,13,247.44
651b2c3d,deptC,online,10,0,14,74.25
651b2c3d,deptB,kiosk,11,6,12,257.13
651b2c3e,deptB,online,14,1,14,231.77
651b2c3f,deptA,walk-in,10,0,19,185.72
651b2c3f,deptA,walk-in,2,6,16,37.06
651b2c3f,deptB,walk-in,18,4,10,380.12
651b2c3d,deptB,kiosk,0,3,16,17.29
651b2c3d,deptB,kiosk,3,3,14,61.72
651b2c3f,deptB,kiosk,1,4,9,19.22
651b2c3f,deptB,walk-in,9,3,15,163.67
651b2c3d,deptB,kiosk,15,2,16,272.17
651b2c3e,deptA,online,15,6,14,163.83
651b2c3d,deptC,walk-in,0,3,9,10.47
651b2c3d,deptB,online,9,6,14,141.16
651b2c3e,deptA,online,7,5,17,99.69
651b2c3f,deptB,online,1,1,20,18.78
651b2c3d,deptA,online,14,2,16,106.67
651b2c3d,deptC,walk-in,5,6,16,69.32
651b2c3e,deptB,online,11,4,8,197.53
651b2c3d,deptB,kiosk,15,1,16,243.58
651b2c3d,deptB,kiosk,8,3,16,124.69
651b2c3d,deptC,kiosk,9,4,19,81.33
651b2c3f,deptB,kiosk,15,4,20,193.90
651b2c3e,deptB,kiosk,14,6,19,324.73
651b2c3e,deptC,online,19,2,12,208.26
651b2c3f,deptC,walk-in,16,4,19,184.24
651b2c3d,deptC,walk-in,3,1,9,28.47
651b2c3d,deptC,walk-in,13,3,14,106.29
651b2c3f,deptC,walk-in,4,1,9,40.80
651b2c3e,deptC,walk-in,15,3,14,245.31
651b2c3d,deptB,walk-in,0,2,16,17.11
651b2c3e,deptC,walk-in,16,6,19,212.32
651b2c3d,deptA,walk-in,8,0,14,130.50
651b2c3f,deptA,kiosk,16,5,18,178.17
651b2c3d,deptB,walk-in,5,4,10,106.99
651b2c3d,deptC,online,14,0,8,100.47
651b2c3f,deptB,walk-in,11,5,18,228.15
651b2c3f,deptA,walk-in,12,4,15,143.83
651b2c3d,deptB,kiosk,2,2,8,51.02
651b2c3f,deptA,walk-in,8,3,18,113.26
651b2c3e,deptB,kiosk,11,0,20,244.29
651b2c3d,deptA,kiosk,12,3,18,172.54
651b2c3e,deptA,walk-in,21,2,10,315.65
651b2c3d,deptA,online,12,1,10,120.16
651b2c3e,deptC,kiosk,3,3,8,35.05
651b2c3d,deptB,online,5,1,14,71.99
651b2c3e,deptB,kiosk,0,3,16,15.71
651b2c3e,deptC,online,11,2,9,102.55
651b2c3f,deptB,walk-in,12,5,9,199.43
651b2c3f,deptB,online,4,3,14,51.43
651b2c3f,deptC,walk-in,13,4,11,153.56
651b2c3f,deptC,kiosk,6,4,16,58.38
651b2c3e,deptB,online,18,6,19,326.36
651b2c3e,deptC,kiosk,4,0,17,64.80
651b2c3d,deptB,kiosk,11,4,16,213.36
651b2c3f,deptA,kiosk,2,5,9,20.77
651b2c3f,deptB,kiosk,5,4,20,84.53
651b2c3f,deptC,kiosk,22,3,12,190.59
651b2c3d,deptB,walk-in,13,2,19,334.71
651b2c3f,deptA,kiosk,15,6,14,171.40
651b2c3e,deptC,kiosk,10,6,13,130.19
651b2c3e,deptC,kiosk,9,1,8,83.98
651b2c3d,deptA,kiosk,13,4,14,130.90
651b2c3d,deptC,online,14,5,10,97.70
651b2c3d,deptA,walk-in,7,2,9,94.66
651b2c3d,deptC,kiosk,4,2,20,36.82
651b2c3d,deptC,walk-in,13,4,15,153.78
651b2c3e,deptB,kiosk,12,6,10,287.96
651b2c3f,deptC,kiosk,6,2,19,53.69
651b2c3d,deptB,kiosk,15,0,14,196.48
651b2c3e,deptB,online,14,1,16,243.08
651b2c3d,deptB,kiosk,11,2,8,198.88
651b2c3e,deptA,online,7,1,9,106.86
651b2c3e,deptB,kiosk,6,3,9,124.44
651b2c3e,deptC,online,6,3,17,57.92
651b2c3e,deptB,online,0,5,20,13.34
651b2c3d,deptC,kiosk,6,3,19,79.01
651b2c3e,deptA,online,7,5,17,92.43
651b2c3e,deptC,online,19,5,18,185.65
651b2c3d,deptC,kiosk,15,5,20,136.87
651b2c3e,deptA,walk-in,4,2,9,78.46
651b2c3d,deptB,walk-in,4,5,16,71.43
651b2c3f,deptA,online,13,3,20,88.86
651b2c3e,deptC,online,4,3,8,28.17
651b2c3d,deptA,online,8,1,8,68.41
651b2c3f,deptC,kiosk,5,2,8,49.77
651b2c3e,deptB,walk-in,13,1,18,377.75
651b2c3d,deptC,online,1,6,9,15.21
651b2c3e,deptB,walk-in,20,5,17,565.65
651b2c3d,deptC,online,3,3,14,23.60
651b2c3e,deptC,walk-in,15,3,18,284.40
651b2c3e,deptB,kiosk,7,4,14,173.60
651b2c3d,deptC,online,13,6,12,160.02
651b2c3f,deptA,online,18,4,11,137.30
651b2c3e,deptA,online,7,4,13,96.05
651b2c3f,deptB,online,10,4,15,109.41
651b2c3f,deptB,walk-in,8,1,8,140.76
651b2c3f,deptC,walk-in,15,6,9,161.32
651b2c3e,deptB,kiosk,13,6,13,278.22
651b2c3e,deptC,online,10,3,11,94.91
651b2c3f,deptB,kiosk,19,3,12,299.71
651b2c3e,deptB,kiosk,12,5,20,210.40
651b2c3f,deptB,walk-in,8,2,14,154.92
651b2c3e,deptB,kiosk,13,4,19,304.99
651b2c3e,deptC,walk-in,14,1,18,224.08
651b2c3e,deptC,online,6,6,16,69.40
651b2c3d,deptA,walk-in,13,2,18,190.64
651b2c3e,deptC,kiosk,12,6,9,177.08
651b2c3e,deptC,online,21,0,11,219.51
651b2c3f,deptA,kiosk,8,5,8,63.89
651b2c3f,deptC,kiosk,5,4,8,36.16
651b2c3f,deptB,kiosk,3,4,9,49.09
651b2c3f,deptC,online,11,2,12,66.67
651b2c3d,deptA,online,16,1,17,185.06
651b2c3f,deptA,kiosk,12,6,15,144.78
651b2c3f,deptA,kiosk,7,0,20,65.15
651b2c3f,deptC,walk-in,9,5,14,83.54
651b2c3e,deptA,kiosk,7,5,14,117.17
651b2c3e,deptA,walk-in,10,4,9,150.36
651b2c3d,deptA,walk-in,7,4,15,100.84
651b2c3f,deptB,walk-in,12,5,17,262.36
651b2c3e,deptB,walk-in,7,1,8,157.66
651b2c3e,deptB,kiosk,11,0,8,245.84
651b2c3f,deptC,online,12,6,18,100.11
651b2c3f,deptB,walk-in,14,6,20,268.10
651b2c3d,deptB,online,3,1,16,50.84
651b2c3e,deptA,kiosk,11,3,15,140.48
651b2c3d,deptB,kiosk,9,6,16,149.04
651b2c3f,deptB,online,10,1,10,83.87
651b2c3e,deptC,walk-in,9,3,18,150.67
651b2c3e,deptA,walk-in,2,4,8,46.12
651b2c3e,deptB,online,0,2,15,16.39
651b2c3f,deptC,kiosk,15,6,12,152.81
651b2c3d,deptC,online,7,0,9,55.35
651b2c3e,deptB,walk-in,2,4,8,54.07
651b2c3d,deptB,online,10,2,19,166.29
651b2c3e,deptA,online,10,1,14,122.32
651b2c3d,deptA,online,9,2,17,80.98
651b2c3f,deptC,walk-in,12,0,19,163.99
651b2c3e,deptC,online,15,2,14,120.82
651b2c3f,deptA,kiosk,9,6,9,101.24
651b2c3d,deptC,walk-in,5,6,15,75.22
651b2c3f,deptB,online,0,3,9,11.36
651b2c3f,deptA,kiosk,18,1,18,178.37
651b2c3f,deptA,online,20,2,10,119.37
651b2c3f,deptC,kiosk,19,1,18,155.08
651b2c3e,deptB,kiosk,17,0,19,359.25
651b2c3f,deptC,walk-in,3,2,14,28.57
651b2c3d,deptC,walk-in,12,6,19,180.34
651b2c3d,deptA,kiosk,11,6,18,144.13
651b2c3e,deptB,kiosk,7,5,9,146.90
651b2c3d,deptC,walk-in,9,4,10,118.22
651b2c3e,deptC,kiosk,11,4,19,126.55
651b2c3d,deptA,online,4,5,17,47.74
651b2c3e,deptA,walk-in,9,0,11,219.03
651b2c3d,deptC,kiosk,7,3,15,83.67
651b2c3e,deptB,kiosk,11,0,15,287.98
651b2c3d,deptC,walk-in,6,0,20,93.75
651b2c3d,deptC,walk-in,1,3,15,17.51
651b2c3f,deptC,online,5,1,13,35.35
651b2c3d,deptB,kiosk,6,0,8,119.39
651b2c3e,deptC,online,8,0,14,69.81
651b2c3d,deptB,walk-in,16,1,11,282.01
651b2c3d,deptB,online,13,6,9,144.78
651b2c3d,deptC,online,13,2,11,126.17
651b2c3e,deptC,kiosk,12,4,18,171.69
651b2c3d,deptA,online,14,6,15,145.33
651b2c3d,deptB,walk-in,16,2,10,331.17
651b2c3f,deptA,online,16,6,10,100.51
651b2c3f,deptC,walk-in,10,2,11,99.67
651b2c3e,deptB,kiosk,11,0,8,205.81
651b2c3d,deptC,kiosk,3,4,17,40.19
651b2c3d,deptC,walk-in,15,4,19,230.10
651b2c3f,deptB,kiosk,2,0,15,49.10
651b2c3f,deptB,walk-in,22,3,12,367.15
651b2c3d,deptB,walk-in,7,5,13,181.55
651b2c3e,deptC,kiosk,16,3,17,189.67
651b2c3e,deptB,online,11,4,10,156.55
651b2c3f,deptC,kiosk,5,6,19,65.06
651b2c3e,deptA,kiosk,3,0,14,43.91
651b2c3f,deptA,online,10,0,16,86.38
651b2c3f,deptB,kiosk,7,2,16,116.74
651b2c3f,deptA,kiosk,13,2,17,141.64
651b2c3f,deptC,kiosk,13,4,12,115.79
651b2c3d,deptC,kiosk,13,5,18,178.56
651b2c3e,deptA,walk-in,20,6,18,349.34
651b2c3e,deptA,online,9,6,17,116.49
651b2c3e,deptB,online,24,1,11,531.66
651b2c3f,deptC,walk-in,15,4,12,145.95
651b2c3f,deptB,online,13,5,15,143.00
651b2c3f,deptA,online,0,1,20,5.11
651b2c3d,deptB,online,22,4,11,352.74
651b2c3e,deptB,kiosk,18,2,11,538.98
651b2c3f,deptB,walk-in,6,0,14,115.02
651b2c3f,deptC,walk-in,16,5,12,205.74
651b2c3d,deptB,kiosk,12,5,13,203.82
651b2c3d,deptB,walk-in,17,2,11,373.81
651b2c3f,deptC,kiosk,24,4,12,180.99
651b2c3d,deptA,online,21,5,19,228.79
651b2c3d,deptB,walk-in,18,4,11,343.57
651b2c3e,deptC,walk-in,15,0,18,256.62
651b2c3d,deptA,online,21,2,17,266.28
651b2c3f,deptA,walk-in,17,0,17,232.76
651b2c3e,deptB,kiosk,6,0,17,156.54
651b2c3e,deptA,online,6,0,18,94.11
651b2c3d,deptA,walk-in,10,0,19,197.66
651b2c3f,deptB,kiosk,13,4,15,175.22
651b2c3d,deptC,kiosk,14,0,15,140.23
651b2c3e,deptC,online,18,2,11,231.18
651b2c3d,deptB,online,11,6,16,174.88
651b2c3d,deptB,kiosk,11,0,14,187.96
651b2c3f,deptB,online,15,1,8,174.65
651b2c3f,deptB,kiosk,8,2,8,104.39
651b2c3f,deptB,online,13,0,8,146.87
651b2c3f,deptB,kiosk,17,4,18,187.55
651b2c3d,deptA,walk-in,16,0,11,261.33
651b2c3d,deptB,online,1,3,16,16.31
651b2c3f,deptC,kiosk,15,0,20,99.90
651b2c3d,deptC,online,11,0,19,90.25
651b2c3e,deptC,kiosk,18,0,18,192.54
651b2c3e,deptB,walk-in,18,6,17,550.82
651b2c3d,deptA,online,10,6,20,85.75
651b2c3f,deptC,walk-in,16,1,11,188.24
651b2c3f,deptA,online,8,4,12,79.68
651b2c3f,deptA,walk-in,12,4,12,147.37
651b2c3d,deptC,kiosk,9,6,16,97.74
651b2c3f,deptC,kiosk,14,1,11,136.39
651b2c3d,deptB,online,11,2,12,147.14
651b2c3e,deptC,kiosk,8,4,9,85.80
651b2c3e,deptA,walk-in,15,2,9,214.86
651b2c3f,deptC,walk-in,10,1,12,139.75
651b2c3f,deptB,online,15,4,12,235.19
651b2c3d,deptC,kiosk,6,0,20,75.57
651b2c3d,deptC,walk-in,12,5,19,188.20
651b2c3d,deptA,kiosk,13,2,17,167.74
651b2c3d,deptB,kiosk,12,6,14,199.34
651b2c3e,deptC,online,6,2,13,67.78
651b2c3e,deptC,walk-in,14,3,18,211.51
651b2c3d,deptB,online,6,4,9,82.39
651b2c3f,deptA,walk-in,18,2,11,233.20
651b2c3f,deptC,walk-in,7,0,8,87.39
651b2c3f,deptA,walk-in,17,0,17,291.96
651b2c3f,deptB,walk-in,9,5,18,188.19
651b2c3f,deptB,walk-in,4,3,15,82.15
651b2c3e,deptB,kiosk,6,6,8,127.85
651b2c3d,deptC,online,8,4,20,49.89
651b2c3f,deptB,online,12,0,14,190.00
651b2c3d,deptC,kiosk,15,1,17,162.97
651b2c3f,deptB,walk-in,13,4,19,217.95
651b2c3d,deptC,online,10,3,19,89.31
651b2c3e,deptA,walk-in,5,1,15,90.40
651b2c3d,deptB,walk-in,5,3,14,128.47
651b2c3e,deptA,kiosk,14,6,13,262.86
651b2c3f,deptC,online,7,4,19,54.28
651b2c3e,deptA,online,23,5,17,228.24
651b2c3f,deptB,online,1,4,20,20.04
651b2c3e,deptB,online,10,2,13,192.81
651b2c3f,deptA,kiosk,11,6,11,125.07
651b2c3e,deptC,walk-in,10,6,13,164.86
651b2c3f,deptB,online,12,4,9,101.74
651b2c3d,deptC,online,7,3,8,48.10
651b2c3e,deptB,online,15,6,9,310.03
651b2c3f,deptB,walk-in,9,0,20,175.22
651b2c3f,deptB,kiosk,12,3,19,191.59
651b2c3e,deptB,kiosk,10,4,17,254.83
651b2c3e,deptC,walk-in,4,2,8,59.31
651b2c3e,deptA,online,5,2,9,55.25
651b2c3f,deptA,walk-in,12,4,8,134.71
651b2c3e,deptB,online,9,6,10,156.40
651b2c3f,deptA,online,3,0,14,31.09
651b2c3e,deptC,online,1,5,8,12.20
651b2c3e,deptB,walk-in,9,0,16,235.22
651b2c3d,deptC,online,6,5,19,57.32
651b2c3e,deptB,walk-in,7,3,12,255.72
651b2c3d,deptB,online,1,6,14,21.36
651b2c3f,deptA,online,3,0,14,33.23
651b2c3e,deptB,kiosk,4,4,16,83.15
651b2c3e,deptA,online,1,5,15,22.97
651b2c3d,deptA,walk-in,14,0,9,178.97
651b2c3d,deptC,walk-in,14,3,18,202.84
651b2c3d,deptC,kiosk,11,2,11,123.33
651b2c3e,deptC,online,8,3,18,83.74
651b2c3f,deptA,walk-in,14,4,15,171.44
651b2c3d,deptC,kiosk,12,2,11,133.64
651b2c3e,deptA,online,12,4,14,99.23
651b2c3e,deptA,walk-in,4,4,15,81.68
651b2c3d,deptA,kiosk,8,0,17,123.70
651b2c3e,deptB,online,5,1,13,95.21
651b2c3d,deptA,kiosk,17,4,18,213.81
651b2c3f,deptA,kiosk,14,2,15,139.24
651b2c3d,deptA,online,9,6,8,96.68
651b2c3e,deptB,walk-in,5,6,16,160.72
651b2c3e,deptA,kiosk,11,6,14,207.99
651b2c3f,deptB,walk-in,7,3,16,93.08
651b2c3e,deptC,online,9,4,8,48.27
651b2c3e,deptB,kiosk,11,6,18,317.75
651b2c3e,deptB,walk-in,7,0,8,250.39
651b2c3d,deptB,kiosk,5,0,20,110.90
651b2c3e,deptB,walk-in,10,4,19,213.45
651b2c3e,deptB,online,18,3,19,331.17
651b2c3f,deptC,kiosk,12,3,18,116.61
651b2c3e,deptB,online,17,1,12,404.16
651b2c3d,deptA,online,8,1,8,71.04
651b2c3e,deptB,online,1,3,9,23.92
651b2c3e,deptB,walk-in,11,0,12,375.88
651b2c3d,deptB,online,19,6,17,358.15
651b2c3e,deptA,walk-in,15,4,16,255.06
651b2c3d,deptA,kiosk,1,2,20,19.62
651b2c3f,deptC,kiosk,0,5,9,5.81
651b2c3e,deptA,walk-in,8,2,19,156.72
651b2c3e,deptA,walk-in,11,3,20,203.52
651b2c3d,deptC,online,11,5,11,117.16
651b2c3d,deptA,online,5,6,8,60.12
651b2c3f,deptA,walk-in,7,1,11,132.28
651b2c3f,deptC,online,11,0,19,117.33
651b2c3d,deptB,kiosk,3,6,20,65.83
651b2c3e,deptB,kiosk,9,6,14,195.63
651b2c3d,deptA,online,16,1,10,105.07
651b2c3d,deptC,kiosk,11,2,20,72.97
651b2c3e,deptC,kiosk,13,1,19,167.40
651b2c3d,deptB,walk-in,13,1,17,411.98
651b2c3f,deptB,walk-in,13,1,12,245.98
651b2c3f,deptC,online,6,5,15,46.29
651b2c3f,deptB,kiosk,21,4,12,441.60
651b2c3e,deptA,walk-in,12,6,17,236.00
651b2c3d,deptC,kiosk,3,1,15,39.74
651b2c3f,deptB,online,9,3,18,125.81
651b2c3f,deptB,walk-in,15,6,17,427.31
651b2c3d,deptC,kiosk,12,5,13,130.68
651b2c3d,deptA,online,21,2,11,160.69
651b2c3d,deptC,kiosk,15,3,10,165.77
651b2c3f,deptA,kiosk,1,5,9,13.51
651b2c3f,deptA,walk-in,16,5,18,214.48
651b2c3e,deptA,walk-in,20,4,10,277.11
651b2c3f,deptB,online,5,6,15,67.47
651b2c3e,deptA,online,7,2,20,67.49
651b2c3d,deptC,kiosk,1,6,14,16.75
651b2c3e,deptA,online,14,3,8,196.76
651b2c3e,deptB,kiosk,9,5,17,162.34
651b2c3e,deptC,walk-in,18,2,11,354.72
651b2c3d,deptA,online,21,1,11,208.75
651b2c3d,deptA,walk-in,2,0,16,38.92
651b2c3e,deptC,kiosk,7,5,17,88.65
651b2c3f,deptB,walk-in,20,1,10,370.48
651b2c3f,deptC,online,13,4,10,80.67
651b2c3e,deptA,kiosk,1,5,14,24.08
651b2c3e,deptB,kiosk,9,4,14,208.11
651b2c3f,deptA,kiosk,13,4,19,161.66
651b2c3f,deptB,online,21,3,10,230.09
651b2c3f,deptB,online,16,5,11,286.82
651b2c3d,deptC,kiosk,9,6,15,88.25
651b2c3e,deptC,online,12,6,20,99.36
651b2c3e,deptB,walk-in,2,2,8,74.75
651b2c3f,deptC,kiosk,8,2,13,75.14
651b2c3d,deptB,walk-in,10,2,17,170.88
651b2c3f,deptB,kiosk,7,4,11,104.47
651b2c3e,deptA,kiosk,19,1,19,366.18
651b2c3e,deptC,walk-in,8,0,16,150.89
651b2c3e,deptC,online,9,5,9,78.01
651b2c3d,deptA,kiosk,0,5,13,13.51
651b2c3f,deptA,walk-in,18,6,11,288.32
651b2c3f,deptB,online,11,6,18,174.75
651b2c3d,deptC,kiosk,4,0,13,54.32
651b2c3e,deptB,online,3,2,8,72.43
651b2c3f,deptC,kiosk,20,3,17,214.47
651b2c3f,deptC,walk-in,6,2,8,72.22
651b2c3e,deptB,walk-in,14,5,15,205.31
651b2c3d,deptA,kiosk,15,0,17,222.14
651b2c3e,deptB,online,11,4,11,227.39
651b2c3f,deptC,walk-in,18,6,18,255.95
651b2c3f,deptA,kiosk,11,2,12,128.14
651b2c3d,deptC,online,12,6,13,146.03
651b2c3f,deptA,online,4,0,17,54.61
651b2c3f,deptC,walk-in,8,0,8,95.32
651b2c3e,deptA,walk-in,22,0,11,506.51
651b2c3f,deptA,kiosk,15,4,17,179.81
651b2c3d,deptA,walk-in,17,5,12,270.77
651b2c3e,deptC,online,10,3,8,63.74
651b2c3f,deptC,kiosk,15,4,14,99.95
651b2c3f,deptA,kiosk,14,5,8,139.39
651b2c3f,deptB,kiosk,12,0,15,138.70
651b2c3e,deptA,online,11,5,9,137.45
651b2c3f,deptB,walk-in,10,4,8,180.92
651b2c3e,deptC,walk-in,18,1,10,164.53
651b2c3f,deptB,kiosk,14,5,8,206.74
651b2c3f,deptA,walk-in,17,6,10,196.55
651b2c3e,deptC,online,6,0,13,55.93
651b2c3f,deptB,online,14,2,8,174.74
651b2c3f,deptB,walk-in,0,0,15,14.25
651b2c3f,deptA,walk-in,20,0,19,284.33
651b2c3e,deptC,walk-in,24,0,10,317.35
651b2c3e,deptB,kiosk,14,3,8,242.15
651b2c3f,deptA,online,21,6,11,170.96
651b2c3e,deptC,kiosk,10,6,15,135.05
651b2c3d,deptC,online,19,4,17,176.88
651b2c3e,deptB,kiosk,13,6,20,255.85
651b2c3d,deptA,online,21,0,18,277.71
651b2c3f,deptA,online,10,5,16,70.83
651b2c3f,deptC,kiosk,4,2,14,32.05
651b2c3d,deptC,online,12,0,12,102.46
651b2c3f,deptA,online,16,2,12,158.06
651b2c3f,deptB,kiosk,10,2,14,163.80
651b2c3e,deptC,walk-in,4,3,17,82.45
651b2c3e,deptC,kiosk,12,3,19,151.02
651b2c3f,deptC,walk-in,11,0,19,146.19
651b2c3f,deptA,online,19,5,12,146.76
651b2c3e,deptC,kiosk,2,6,8,34.74
651b2c3d,deptB,kiosk,19,2,17,483.93
651b2c3d,deptB,walk-in,6,6,15,139.14
651b2c3e,deptC,kiosk,11,1,11,143.23
651b2c3e,deptB,walk-in,7,4,16,192.82
651b2c3f,deptC,online,5,2,19,30.59
